TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
0,0.0,500.0,53.0252035491539,10,1.7149140171740695,19.708331807724353,1.0,5.0
60,102.89484103044417,520.2788566833104,53.0252035491539,10,1.7149140171740695,19.81186393787549,1.0,5.0
120,205.78968206088834,540.7707718080898,53.0252035491539,10,1.7149140171740695,19.957698034013298,1.0,5.0
180,308.6845230913325,561.3497400141786,53.0252035491539,10,1.7149140171740695,19.4477175209105,1.0,5.0
240,411.5793641217767,580.7921678624712,53.0252035491539,10,1.7149140171740695,19.412041348238084,1.0,5.0
300,514.4742051522209,601.2977181862459,53.0252035491539,10,1.7149140171740695,19.36027192049261,1.0,5.0
360,617.369046182665,620.6336098937763,53.0252035491539,10,1.7149140171740695,19.013625242910447,1.0,5.0
420,720.2638872131092,640.4257971218801,53.0252035491539,10,1.7149140171740695,19.61767714974539,1.0,5.0
480,823.1587282435534,661.0047653279689,53.0252035491539,10,1.7149140171740695,19.286741539680747,1.0,5.0
540,926.0535692739975,680.1159212162944,53.0252035491539,10,1.7149140171740695,19.250024232858728,1.0,5.0
600,1028.9484103044417,700.6193289934129,53.0252035491539,10,1.7149140171740695,19.963282693177945,1.0,5.0
660,1131.843251334886,721.1982971995017,53.0252035491539,10,1.7149140171740695,19.99999999999998,1.0,5.0
720,1234.73809236533,741.7772654055905,53.0252035491539,10,1.7149140171740695,19.99999999999998,1.0,5.0
780,1337.6329333957742,762.3562336116793,53.0252035491539,10,1.7149140171740695,19.55039883490911,1.0,5.0
840,1440.5277744262185,782.0099690095856,53.0252035491539,10,1.7149140171740695,19.55039883490913,1.0,5.0
900,1543.4226154566625,802.5889372156744,53.0252035491539,10,1.7149140171740695,19.256281199200433,1.0,5.0
960,1646.3174564871067,821.6374088661707,53.0252035491539,10,1.7149140171740695,18.04715712077383,1.0,5.0
1020,1749.212297517551,839.7281244755438,53.0252035491539,10,1.7149140171740695,17.65938139630031,1.0,5.0
1080,1852.107138547995,857.9785936955368,53.0252035491539,10,1.7149140171740695,17.023297416332973,1.0,5.0
1140,1955.0019795784392,874.7603141048949,53.0252035491539,10,1.7149140171740695,16.260119186405845,1.0,5.0
1200,2057.8968206088834,891.4402412719629,53.0252035491539,10,1.7149140171740695,16.874008751720293,1.0,5.0
1260,2160.7916616393277,909.4852830659866,53.0252035491539,10,1.7149140171740695,17.023755708295013,1.0,5.0
1320,2263.686502669772,926.4733740188856,53.0252035491539,10,1.7149140171740695,16.00098077215504,1.0,5.0
1380,2366.5813437002157,942.4136505236282,53.0252035491539,10,1.7149140171740695,15.117372765796157,1.0,5.0
1440,2469.47618473066,957.5833673695768,53.0252035491539,10,1.7149140171740695,14.342654108716797,1.0,5.0
1500,2572.371025761104,971.9293528130495,53.0252035491539,10,1.7149140171740695,14.934136478761754,1.0,5.0
1560,2675.2658667915484,988.3162793477597,53.0252035491539,10,1.7149140171740695,15.493917858962497,1.0,5.0
1620,2778.1607078219927,1003.8142371137836,53.0252035491539,10,1.7149140171740695,14.76574630637092,1.0,5.0
1680,2881.055548852437,1018.7026617255578,53.0252035491539,10,1.7149140171740695,15.257311652086123,1.0,5.0
1740,2983.9503898828807,1035.2122102536505,53.0252035491539,10,1.7149140171740695,15.411190759514442,1.0,5.0
1800,3086.845230913325,1050.4173021913596,53.0252035491539,10,1.7149140171740695,14.599936117882171,1.0,5.0
1860,3189.740071943769,1065.257372371733,53.0252035491539,10,1.7149140171740695,14.753783759342056,1.0,5.0
1920,3292.6349129742134,1080.7790668816606,53.0252035491539,10,1.7149140171740695,14.948963691141282,1.0,5.0
