TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
0,0.0,500.0,52.49746137490333,10,0.8945336031886358,1.2265605215939352,1.0,5.0
60,53.67201619131815,500.6583197617462,52.49746137490333,10,0.8945336031886358,0.8353386914149722,1.0,5.0
120,107.3440323826363,500.8966862354172,52.49746137490333,10,0.8945336031886358,-0.3214911143069725,1.0,5.0
180,161.01604857395444,500.31321823589724,52.49746137490333,10,0.8945336031886358,-1.2507207966710916,1.0,5.0
240,214.6880647652726,499.5541120984222,52.49746137490333,10,0.8945336031886358,-2.3990398357289164,1.0,5.0
300,268.36008095659076,497.73799213776005,52.49746137490333,10,0.8945336031886358,-3.5598845500394143,1.0,5.0
360,322.03209714790887,495.7327884742434,52.49746137490333,10,0.8945336031886358,-4.147369045523801,1.0,5.0
420,375.70411333922704,493.28603896650554,52.49746137490333,10,0.8945336031886358,-5.397687250274763,1.0,5.0
480,429.3761295305452,489.93869332439505,52.49746137490333,10,0.8945336031886358,-7.079101100820557,1.0,5.0
540,483.04814572186336,485.68704638844116,52.49746137490333,10,0.8945336031886358,-7.5220669768699775,1.0,5.0
600,536.7201619131815,481.86420331290014,52.49746137490333,10,0.8945336031886358,-7.059289171309702,1.0,5.0
660,590.3921781044996,478.10932073440654,52.49746137490333,10,0.8945336031886358,-7.1082597013537905,1.0,5.0
720,644.0641942958177,474.23391071723705,52.49746137490333,10,0.8945336031886358,-6.9681231114068005,1.0,5.0
780,697.736210487136,470.62945640523606,52.49746137490333,10,0.8945336031886358,-7.522508105009052,1.0,5.0
840,751.4082266784541,466.1589471810097,52.49746137490333,10,0.8945336031886358,-8.99001771526719,1.0,5.0
900,805.0802428697723,460.9792088777549,52.49746137490333,10,0.8945336031886358,-10.4015949305074,1.0,5.0
960,858.7522590610904,454.9934557504952,52.49746137490333,10,0.8945336031886358,-11.886604201135452,1.0,5.0
1020,912.4242752524085,448.21964861489226,52.49746137490333,10,0.8945336031886358,-11.652737678163756,1.0,5.0
1080,966.0962914437267,442.4849372437834,52.49746137490333,10,0.8945336031886358,-11.384574427082185,1.0,5.0
1140,1019.7683076350448,435.9989873552598,52.49746137490333,10,0.8945336031886358,-13.036262704162802,1.0,5.0
1200,1073.440323826363,428.49128718514135,52.49746137490333,10,0.8945336031886358,-14.778388877413597,1.0,5.0
1260,1127.1123400176812,420.13526881305705,52.49746137490333,10,0.8945336031886358,-15.558331207243114,1.0,5.0
1320,1180.7843562089993,411.7903470958405,52.49746137490333,10,0.8945336031886358,-14.549179821842268,1.0,5.0
1380,1234.4563724003174,404.5175925136907,52.49746137490333,10,0.8945336031886358,-14.25328352794472,1.0,5.0
1440,1288.1283885916355,396.49029781001457,52.49746137490333,10,0.8945336031886358,-15.911492990345216,1.0,5.0
1500,1341.8004047829538,387.4375543255736,52.49746137490333,10,0.8945336031886358,-16.359946292899384,1.0,5.0
1560,1395.472420974272,378.9288717635827,52.49746137490333,10,0.8945336031886358,-15.980786398555747,1.0,5.0
1620,1449.14443716559,370.283133798908,52.49746137490333,10,0.8945336031886358,-16.657337121951713,1.0,5.0
1680,1502.8164533569081,361.04821440931,52.49746137490333,10,0.8945336031886358,-17.68646682140694,1.0,5.0
1740,1556.4884695482262,351.29776712679273,52.49746137490333,10,0.8945336031886358,-17.4495217839077,1.0,5.0
1800,1610.1604857395446,342.3171940949769,52.49746137490333,10,0.8945336031886358,-16.920388614147768,1.0,5.0
1860,1663.8325019308627,333.134739693554,52.49746137490333,10,0.8945336031886358,-16.28329722886688,1.0,5.0
1920,1717.5045181221808,324.83804624466114,52.49746137490333,10,0.8945336031886358,-14.739327093888601,1.0,5.0
1980,1771.176534313499,317.31295164490757,52.49746137490333,10,0.8945336031886358,-14.64938108389245,1.0,5.0
2040,1824.848550504817,309.11280987011185,52.49746137490333,10,0.8945336031886358,-15.692086851698063,1.0,5.0
2100,1878.5205666961353,300.46843285330937,52.49746137490333,10,0.8945336031886358,-16.67502030879997,1.0,5.0
2160,1932.1925828874535,291.2131706700224,52.49746137490333,10,0.8945336031886358,-17.907941910358502,1.0,5.0
2220,1985.8645990787716,281.24532588999045,52.49746137490333,10,0.8945336031886358,-18.37523718729482,1.0,5.0
2280,2039.5366152700897,271.48845011330644,52.49746137490333,10,0.8945336031886358,-18.518413150586028,1.0,5.0
2340,2093.208631461408,261.366914480875,52.49746137490333,10,0.8945336031886358,-18.819648016160677,1.0,5.0
2400,2146.880647652726,251.28668105254073,52.49746137490333,10,0.8945336031886358,-19.39058576857115,1.0,5.0
2460,2200.552663844044,240.55227781427712,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
2520,2254.2246800353623,229.8178745760135,52.49746137490333,10,0.8945336031886358,-19.34122641283517,1.0,5.0
2580,2307.8966962266804,219.79062547048434,52.49746137490333,10,0.8945336031886358,-19.34122641283517,1.0,5.0
2640,2361.5687124179985,209.05622223222073,52.49746137490333,10,0.8945336031886358,-19.170601000916974,1.0,5.0
2700,2415.2407286093166,199.21212932411404,52.49746137490333,10,0.8945336031886358,-18.82819908450778,1.0,5.0
2760,2468.9127448006348,188.84527410987948,52.49746137490333,10,0.8945336031886358,-18.43037772021288,1.0,5.0
2820,2522.584760991953,179.42821869588656,52.49746137490333,10,0.8945336031886358,-18.30510278068269,1.0,5.0
2880,2576.256777183271,169.1958386533086,52.49746137490333,10,0.8945336031886358,-19.53232314406062,1.0,5.0
2940,2629.9287933745895,158.4614354150449,52.49746137490333,10,0.8945336031886358,-19.39550778776698,1.0,5.0
3000,2683.6008095659076,148.3759184928312,52.49746137490333,10,0.8945336031886358,-19.287415099999038,1.0,5.0
3060,2737.2728257572257,137.75754630432846,52.49746137490333,10,0.8945336031886358,-19.586881158095963,1.0,5.0
3120,2790.944841948544,127.3505704397362,52.49746137490333,10,0.8945336031886358,-18.60730521506121,1.0,5.0
3180,2844.616858139862,117.7837145687372,52.49746137490333,10,0.8945336031886358,-18.68971456336052,1.0,5.0
3240,2898.28887433118,107.2882771866202,52.49746137490333,10,0.8945336031886358,-19.739399308881712,1.0,5.0
3300,2951.960890522498,96.59464738247334,52.49746137490333,10,0.8945336031886358,-19.9620161147185,1.0,5.0
3360,3005.6329067138163,85.86024414420972,52.49746137490333,10,0.8945336031886358,-20.000000000000004,1.0,5.0
3420,3059.3049229051344,75.12584090594609,52.49746137490333,10,0.8945336031886358,-19.361956230195972,1.0,5.0
3480,3112.9769390964525,65.0763395785563,52.49746137490333,10,0.8945336031886358,-18.332074301973456,1.0,5.0
3540,3166.648955287771,55.447453130826695,52.49746137490333,10,0.8945336031886358,-17.862783912341715,1.0,5.0
3600,3220.320971479089,45.901707031251796,52.49746137490333,10,0.8945336031886358,-17.268832059411288,1.0,5.0
3660,3273.9929876704073,36.910392452869175,52.49746137490333,10,0.8945336031886358,-16.802183951277296,1.0,5.0
3720,3327.6650038617254,27.86556524960259,52.49746137490333,10,0.8945336031886358,-17.548689897196187,1.0,5.0
3780,3381.3370200530435,18.07292108689449,52.49746137490333,10,0.8945336031886358,-18.372786608635764,1.0,5.0
3840,3435.0090362443616,8.143475242835965,52.49746137490333,10,0.8945336031886358,-18.833734845903393,1.0,5.0
3900,3488.6810524356797,-2.1439693449518877,52.49746137490333,10,0.8945336031886358,-19.583620402033574,1.0,5.0
3960,3542.353068626998,-12.878372583215508,52.49746137490333,10,0.8945336031886358,-20.0,1.0,5.0
4020,3596.025084818316,-23.61277582147913,52.49746137490333,10,0.8945336031886358,-19.221824276419273,1.0,5.0
4080,3649.697101009634,-33.51185385902844,52.49746137490333,10,0.8945336031886358,-18.786236215303422,1.0,5.0
4140,3703.369117200952,-43.77867930791297,52.49746137490333,10,0.8945336031886358,-18.805232814398146,1.0,5.0
4200,3757.0411333922707,-53.6981490609462,52.49746137490333,10,0.8945336031886358,-19.24082087551399,1.0,5.0
4260,3810.713149583589,-64.43255229920982,52.49746137490333,10,0.8945336031886358,-19.75450777536798,1.0,5.0
4320,3864.385165774907,-74.90343428436759,52.49746137490333,10,0.8945336031886358,-19.63564582604816,1.0,5.0
4380,3918.057181966225,-85.51024631326271,52.49746137490333,10,0.8945336031886358,-19.88113805068018,1.0,5.0
4440,3971.729198157543,-96.24464955152634,52.49746137490333,10,0.8945336031886358,-19.37794138185462,1.0,5.0
4500,4025.4012143488612,-106.311309985289,52.49746137490333,10,0.8945336031886358,-19.2802165661318,1.0,5.0
4560,4079.0732305401793,-116.94081146571725,52.49746137490333,10,0.8945336031886358,-19.90227518427718,1.0,5.0
4620,4132.745246731498,-127.67521470398096,52.49746137490333,10,0.8945336031886358,-20.0,1.0,5.0
4680,4186.417262922816,-138.40961794224458,52.49746137490333,10,0.8945336031886358,-19.999999999999993,1.0,5.0
4740,4240.089279114134,-149.1440211805082,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
4800,4293.761295305452,-159.8784244187718,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
4860,4347.43331149677,-170.6128276570354,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
4920,4401.105327688088,-181.34723089529902,52.49746137490333,10,0.8945336031886358,-19.1233154952387,1.0,5.0
4980,4454.7773438794065,-191.14056563487813,52.49746137490333,10,0.8945336031886358,-19.1233154952387,1.0,5.0
5040,4508.449360070725,-201.87496887314174,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
5100,4562.121376262043,-212.60937211140535,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
5160,4615.793392453361,-223.34377534966896,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
5220,4669.465408644679,-234.07817858793257,52.49746137490333,10,0.8945336031886358,-19.99999999999998,1.0,5.0
5280,4723.137424835997,-244.81258182619618,52.49746137490333,10,0.8945336031886358,-19.102157921245173,1.0,5.0
5340,4776.809441027315,-254.5832051726963,52.49746137490333,10,0.8945336031886358,-18.031218423279473,1.0,5.0
5400,4830.481457218633,-264.16801876946516,52.49746137490333,10,0.8945336031886358,-17.791055450980316,1.0,5.0
5460,4884.153473409951,-273.68084149720937,52.49746137490333,10,0.8945336031886358,-17.515801775560554,1.0,5.0
5520,4937.8254896012695,-282.97018669950126,52.49746137490333,10,0.8945336031886358,-17.813103907296792,1.0,5.0
5580,4991.497505792588,-292.8021455238107,52.49746137490333,10,0.8945336031886358,-17.347978132995006,1.0,5.0
5640,5045.169521983906,-301.59220596431607,52.49746137490333,10,0.8945336031886358,-16.987483165854346,1.0,5.0
5700,5098.841538175224,-311.03719495436025,52.49746137490333,10,0.8945336031886358,-17.92918326795149,1.0,5.0
5760,5152.513554366542,-320.8381142574081,52.49746137490333,10,0.8945336031886358,-17.669507653688065,1.0,5.0
5820,5206.185570557861,-330.0043569719877,52.49746137490333,10,0.8945336031886358,-17.409863501757492,1.0,5.0
5880,5259.857586749179,-339.5265637725076,52.49746137490333,10,0.8945336031886358,-17.750574271010752,1.0,5.0
5940,5313.529602940497,-349.0585391655654,52.49746137490333,10,0.8945336031886358,-17.024614886189248,1.0,5.0
6000,5367.201619131815,-357.8014718889577,52.49746137490333,10,0.8945336031886358,-15.807824464993207,1.0,5.0
6060,5420.873635323133,-366.027295378258,52.49746137490333,10,0.8945336031886358,-15.141621053787365,1.0,5.0
6120,5474.5456515144515,-374.05509849619125,52.49746137490333,10,0.8945336031886358,-15.283675868243852,1.0,5.0
6180,5528.21766770577,-382.4334093515228,52.49746137490333,10,0.8945336031886358,-14.781533863960103,1.0,5.0
6240,5581.889683897088,-389.9221929937709,52.49746137490333,10,0.8945336031886358,-14.758940168229502,1.0,5.0
6300,5635.561700088406,-398.276250865041,52.49746137490333,10,0.8945336031886358,-16.372723422751246,1.0,5.0
6360,5689.233716279724,-407.4973345266085,52.49746137490333,10,0.8945336031886358,-17.216069932549278,1.0,5.0
6420,5742.905732471042,-416.756674548454,52.49746137490333,10,0.8945336031886358,-16.812440313867537,1.0,5.0
6480,5796.57774866236,-425.54448590143784,52.49746137490333,10,0.8945336031886358,-17.060742443993657,1.0,5.0
6540,5850.249764853678,-435.0703634422527,52.49746137490333,10,0.8945336031886358,-17.533759623184938,1.0,5.0
6600,5903.921781044996,-444.36593050924307,52.49746137490333,10,0.8945336031886358,-18.1441050829699,1.0,5.0
6660,5957.5937972363145,-454.54697747805545,52.49746137490333,10,0.8945336031886358,-18.063257845271746,1.0,5.0
6720,6011.265813427633,-463.75575986003065,52.49746137490333,10,0.8945336031886358,-16.482367276220803,1.0,5.0
6780,6064.937829618951,-472.23981514446695,52.49746137490333,10,0.8945336031886358,-15.704129538089315,1.0,5.0
6840,6118.609845810269,-480.6132057568084,52.49746137490333,10,0.8945336031886358,-16.410730282738214,1.0,5.0
6900,6172.281862001587,-489.85575477339654,52.49746137490333,10,0.8945336031886358,-17.465769463762705,1.0,5.0
6960,6225.953878192905,-499.3616669858664,52.49746137490333,10,0.8945336031886358,-17.423087322606584,1.0,5.0
7020,6279.625894384223,-508.55839927103034,52.49746137490333,10,0.8945336031886358,-17.824690256227566,1.0,5.0
7080,6333.297910575542,-518.4954082666161,52.49746137490333,10,0.8945336031886358,-17.5167359398288,1.0,5.0
7140,6386.96992676686,-527.3615699706612,52.49746137490333,10,0.8945336031886358,-16.519151567626942,1.0,5.0
