TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
0,0.0,500.0,64.59245761725242,10,2.9370195628308022,11.65019264629964,1.0,5.0
60,176.22117376984812,520.5301062277578,64.59245761725242,10,2.9370195628308022,12.091745204269781,1.0,5.0
120,352.44234753969624,542.616430656447,64.59245761725242,10,2.9370195628308022,11.89600047430027,1.0,5.0
180,528.6635213095444,562.456649562715,64.59245761725242,10,2.9370195628308022,12.20113740849753,1.0,5.0
240,704.8846950793925,585.6184057654998,64.59245761725242,10,2.9370195628308022,14.112683604727845,1.0,5.0
300,881.1058688492406,612.1957229600677,64.59245761725242,10,2.9370195628308022,14.747678723889937,1.0,5.0
360,1057.3270426190888,637.5954708675898,64.59245761725242,10,2.9370195628308022,15.022631566527462,1.0,5.0
420,1233.548216388937,665.1418383153765,64.59245761725242,10,2.9370195628308022,16.278229740679073,1.0,5.0
480,1409.769390158785,694.9668459035441,64.59245761725242,10,2.9370195628308022,17.355334895589785,1.0,5.0
540,1585.990563928633,726.3093880447692,64.59245761725242,10,2.9370195628308022,18.73851576027061,1.0,5.0
600,1762.211737698481,761.0093107431378,64.59245761725242,10,2.9370195628308022,19.845559973311737,1.0,5.0
660,1938.4329114683294,796.2535454971074,64.59245761725242,10,2.9370195628308022,19.999999999999986,1.0,5.0
720,2114.6540852381777,831.4977802510771,64.59245761725242,10,2.9370195628308022,20.0,1.0,5.0
780,2290.8752590080258,866.7420150050467,64.59245761725242,10,2.9370195628308022,20.000000000000014,1.0,5.0
840,2467.096432777874,901.9862497590163,64.59245761725242,10,2.9370195628308022,19.39692107431296,1.0,5.0
900,2643.317606547722,935.1049789897774,64.59245761725242,10,2.9370195628308022,18.17490714075103,1.0,5.0
960,2819.53878031757,966.0423191490391,64.59245761725242,10,2.9370195628308022,18.283894937490427,1.0,5.0
1020,2995.759954087418,999.5451675291603,64.59245761725242,10,2.9370195628308022,18.674904322236117,1.0,5.0
1080,3171.981127857266,1031.8605903431203,64.59245761725242,10,2.9370195628308022,17.359683177795535,1.0,5.0
1140,3348.202301627114,1060.7280424464366,64.59245761725242,10,2.9370195628308022,17.265340915411095,1.0,5.0
1200,3524.423475396962,1092.7109631761268,64.59245761725242,10,2.9370195628308022,17.642477169567783,1.0,5.0
