TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
0,0.0,500.0,80.49427586001478,10,0.01126734124938411,-11.051029155075131,1.0,5.0
60,0.6760404749630466,499.9252905700117,80.49427586001478,10,0.01126734124938411,-11.269693729636192,1.0,5.0
120,1.3520809499260933,499.8476246179666,80.49427586001478,10,0.01126734124938411,-10.530038018753736,1.0,5.0
180,2.02812142488914,499.7829159319402,80.49427586001478,10,0.01126734124938411,-9.959704012476633,1.0,5.0
240,2.7041618998521866,499.71296135734485,80.49427586001478,10,0.01126734124938411,-10.11762084985075,1.0,5.0
300,3.3802023748152332,499.6461175078436,80.49427586001478,10,0.01126734124938411,-10.471787319863733,1.0,5.0
360,4.05624284977828,499.5713743158762,80.49427586001478,10,0.01126734124938411,-11.120569804306236,1.0,5.0
420,4.732283324741326,499.49575840199634,80.49427586001478,10,0.01126734124938411,-11.28236345937021,1.0,5.0
480,5.408323799704373,499.41882762884063,80.49427586001478,10,0.01126734124938411,-11.707277677943088,1.0,5.0
540,6.08436427466742,499.3374665307579,80.49427586001478,10,0.01126734124938411,-12.687824267204299,1.0,5.0
600,6.7604047496304664,499.24727797396366,80.49427586001478,10,0.01126734124938411,-12.40772276355722,1.0,5.0
660,7.436445224593513,499.1697040749522,80.49427586001478,10,0.01126734124938411,-11.316811843484773,1.0,5.0
720,8.11248569955656,499.0942655168889,80.49427586001478,10,0.01126734124938411,-11.831233876911103,1.0,5.0
780,8.788526174519607,499.0097362155613,80.49427586001478,10,0.01126734124938411,-11.811399686886688,1.0,5.0
840,9.464566649482652,498.9345658318029,80.49427586001478,10,0.01126734124938411,-10.527714173409569,1.0,5.0
900,10.1406071244457,498.86739299775996,80.49427586001478,10,0.01126734124938411,-10.762158841253179,1.0,5.0
960,10.816647599408746,498.78905273230953,80.49427586001478,10,0.01126734124938411,-11.554535172605277,1.0,5.0
1020,11.492688074371793,498.71116632883866,80.49427586001478,10,0.01126734124938411,-11.724967170795358,1.0,5.0
1080,12.16872854933484,498.6305216848081,80.49427586001478,10,0.01126734124938411,-11.400556572610698,1.0,5.0
1140,12.844769024297886,498.55702157523484,80.49427586001478,10,0.01126734124938411,-11.384477289318767,1.0,5.0
1200,13.520809499260933,498.4765943361306,80.49427586001478,10,0.01126734124938411,-12.656707355778856,1.0,5.0
1260,14.19684997422398,498.38589264618946,80.49427586001478,10,0.01126734124938411,-13.044964100873784,1.0,5.0
1320,14.872890449187025,498.30021586159796,80.49427586001478,10,0.01126734124938411,-12.252146557359248,1.0,5.0
1380,15.548930924150072,498.2202337066304,80.49427586001478,10,0.01126734124938411,-12.748395022088676,1.0,5.0
1440,16.22497139911312,498.127847241083,80.49427586001478,10,0.01126734124938411,-14.39021680901054,1.0,5.0
1500,16.901011874076165,498.0256663265027,80.49427586001478,10,0.01126734124938411,-14.686052265351204,1.0,5.0
1560,17.577052349039214,497.929279926107,80.49427586001478,10,0.01126734124938411,-14.353740869009272,1.0,5.0
1620,18.25309282400226,497.83159213061106,80.49427586001478,10,0.01126734124938411,-13.510520982393682,1.0,5.0
1680,18.929133298965304,497.74660674566826,80.49427586001478,10,0.01126734124938411,-12.020773109577805,1.0,5.0
1740,19.605173773928353,497.6690615473626,80.49427586001478,10,0.01126734124938411,-12.041209681052965,1.0,5.0
1800,20.2812142488914,497.5837998434301,80.49427586001478,10,0.01126734124938411,-11.926408044042464,1.0,5.0
1860,20.957254723854447,497.50780685618867,80.49427586001478,10,0.01126734124938411,-10.598844677967975,1.0,5.0
1920,21.633295198817493,497.440494883627,80.49427586001478,10,0.01126734124938411,-9.748109027498696,1.0,5.0
1980,22.309335673780538,497.37600453104983,80.49427586001478,10,0.01126734124938411,-9.633507425789364,1.0,5.0
2040,22.985376148743587,497.3102420649132,80.49427586001478,10,0.01126734124938411,-9.238965775035442,1.0,5.0
2100,23.661416623706632,497.2510862348354,80.49427586001478,10,0.01126734124938411,-9.386091586715521,1.0,5.0
2160,24.33745709866968,497.1833345086266,80.49427586001478,10,0.01126734124938411,-10.96535300371966,1.0,5.0
