TIME,Weight,Load,Velocity,Slope,Eta,Gravity
0,70,1.967145325965245,0.2502268248877554,2.019084766984732,1.0,3.4
60,70,1.967145325965245,0.2502268248877554,2.517408995091242,1.0,3.4
120,70,1.967145325965245,0.2502268248877554,2.112369651874961,1.0,3.4
180,70,1.967145325965245,0.2502268248877554,1.8475800817986472,1.0,3.4
240,70,1.967145325965245,0.2502268248877554,2.782117291605836,1.0,3.4
300,70,1.967145325965245,0.2502268248877554,3.8534135234429288,1.0,3.4
360,70,1.967145325965245,0.2502268248877554,5.624929456886252,1.0,3.4
420,70,1.967145325965245,0.2502268248877554,6.055681270659085,1.0,3.4
480,70,1.967145325965245,0.2502268248877554,6.077600787113914,1.0,3.4
540,70,1.967145325965245,0.2502268248877554,5.677205433222047,1.0,3.4
600,70,1.967145325965245,0.2502268248877554,3.7348005869643988,1.0,3.4
660,70,1.967145325965245,0.2502268248877554,2.2257522081228482,1.0,3.4
720,70,1.967145325965245,0.2502268248877554,1.87763951211844,1.0,3.4
780,70,1.967145325965245,0.2502268248877554,2.7941473939403307,1.0,3.4
840,70,1.967145325965245,0.2502268248877554,3.1462749310632283,1.0,3.4
900,70,1.967145325965245,0.2502268248877554,1.9088835383678484,1.0,3.4
960,70,1.967145325965245,0.2502268248877554,0.3484981530277264,1.0,3.4
1020,70,1.967145325965245,0.2502268248877554,0.43800270294936955,1.0,3.4
1080,70,1.967145325965245,0.2502268248877554,1.3435346472857583,1.0,3.4
1140,70,1.967145325965245,0.2502268248877554,1.6704558832753,1.0,3.4
1200,70,1.967145325965245,0.2502268248877554,2.375813232830142,1.0,3.4
1260,70,1.967145325965245,0.2502268248877554,3.159395380166063,1.0,3.4
1320,70,1.967145325965245,0.2502268248877554,2.7841283134620687,1.0,3.4
1380,70,1.967145325965245,0.2502268248877554,2.723818641377918,1.0,3.4
1440,70,1.967145325965245,0.2502268248877554,2.612738584293839,1.0,3.4
1500,70,1.967145325965245,0.2502268248877554,1.4944530529681166,1.0,3.4
1560,70,1.967145325965245,0.2502268248877554,0.43502393306470766,1.0,3.4
1620,70,1.967145325965245,0.2502268248877554,0.5120968943885945,1.0,3.4
1680,70,1.967145325965245,0.2502268248877554,1.6274889333804545,1.0,3.4
1740,70,1.967145325965245,0.2502268248877554,2.3569727669420093,1.0,3.4
1800,70,1.967145325965245,0.2502268248877554,1.7988867939945026,1.0,3.4
1860,70,1.967145325965245,0.2502268248877554,0.22517652473285776,1.0,3.4
1920,70,1.967145325965245,0.2502268248877554,0.2692624456342658,1.0,3.4
1980,70,1.967145325965245,0.2502268248877554,0.6074614966043016,1.0,3.4
2040,70,1.967145325965245,0.2502268248877554,-0.700073769479225,1.0,3.4
2100,70,1.967145325965245,0.2502268248877554,-1.0116243124126114,1.0,3.4
2160,70,1.967145325965245,0.2502268248877554,-0.019981544117214617,1.0,3.4
2220,70,1.967145325965245,0.2502268248877554,-0.03639513035749972,1.0,3.4
2280,70,1.967145325965245,0.2502268248877554,-1.321432844685836,1.0,3.4
2340,70,1.967145325965245,0.2502268248877554,-2.7629760885387737,1.0,3.4
2400,70,1.967145325965245,0.2502268248877554,-4.228683730876146,1.0,3.4
2460,70,1.967145325965245,0.2502268248877554,-4.927432896436841,1.0,3.4
2520,70,1.967145325965245,0.2502268248877554,-4.147869900452516,1.0,3.4
2580,70,1.967145325965245,0.2502268248877554,-4.547022784315978,1.0,3.4
2640,70,1.967145325965245,0.2502268248877554,-5.032295757259472,1.0,3.4
2700,70,1.967145325965245,0.2502268248877554,-5.46290926387023,1.0,3.4
2760,70,1.967145325965245,0.2502268248877554,-5.475036951049874,1.0,3.4
2820,70,1.967145325965245,0.2502268248877554,-5.2508234659917115,1.0,3.4
2880,70,1.967145325965245,0.2502268248877554,-5.691896678937909,1.0,3.4
2940,70,1.967145325965245,0.2502268248877554,-4.658849377925524,1.0,3.4
3000,70,1.967145325965245,0.2502268248877554,-3.5716441070974874,1.0,3.4
3060,70,1.967145325965245,0.2502268248877554,-3.9240892903854077,1.0,3.4
3120,70,1.967145325965245,0.2502268248877554,-5.3698806293295664,1.0,3.4
3180,70,1.967145325965245,0.2502268248877554,-5.529934990329448,1.0,3.4
3240,70,1.967145325965245,0.2502268248877554,-4.889885910104459,1.0,3.4
3300,70,1.967145325965245,0.2502268248877554,-4.296039143050688,1.0,3.4
3360,70,1.967145325965245,0.2502268248877554,-3.892837522835136,1.0,3.4
3420,70,1.967145325965245,0.2502268248877554,-4.7451241499742025,1.0,3.4
3480,70,1.967145325965245,0.2502268248877554,-5.223824503688615,1.0,3.4
3540,70,1.967145325965245,0.2502268248877554,-4.6402238832247935,1.0,3.4
3600,70,1.967145325965245,0.2502268248877554,-3.549984223785348,1.0,3.4
3660,70,1.967145325965245,0.2502268248877554,-2.763430142681977,1.0,3.4
3720,70,1.967145325965245,0.2502268248877554,-1.6725479651016002,1.0,3.4
3780,70,1.967145325965245,0.2502268248877554,-0.4428331457259125,1.0,3.4
3840,70,1.967145325965245,0.2502268248877554,-0.6801130469942388,1.0,3.4
3900,70,1.967145325965245,0.2502268248877554,-0.7268537855307232,1.0,3.4
3960,70,1.967145325965245,0.2502268248877554,-0.03336724495854121,1.0,3.4
4020,70,1.967145325965245,0.2502268248877554,0.4793426658471107,1.0,3.4
4080,70,1.967145325965245,0.2502268248877554,-0.2720757620000151,1.0,3.4
4140,70,1.967145325965245,0.2502268248877554,-0.7994902481937384,1.0,3.4
4200,70,1.967145325965245,0.2502268248877554,0.6600925833469424,1.0,3.4
4260,70,1.967145325965245,0.2502268248877554,1.5241132223838738,1.0,3.4
4320,70,1.967145325965245,0.2502268248877554,2.2402954256127097,1.0,3.4
4380,70,1.967145325965245,0.2502268248877554,2.1405345778477205,1.0,3.4
4440,70,1.967145325965245,0.2502268248877554,1.6119299236748486,1.0,3.4
4500,70,1.967145325965245,0.2502268248877554,2.4531602071263325,1.0,3.4
4560,70,1.967145325965245,0.2502268248877554,3.756040653245404,1.0,3.4
4620,70,1.967145325965245,0.2502268248877554,4.724663524947709,1.0,3.4
4680,70,1.967145325965245,0.2502268248877554,4.616278511402818,1.0,3.4
4740,70,1.967145325965245,0.2502268248877554,5.000712753281627,1.0,3.4
4800,70,1.967145325965245,0.2502268248877554,4.66177507743501,1.0,3.4
4860,70,1.967145325965245,0.2502268248877554,2.840287565729113,1.0,3.4
4920,70,1.967145325965245,0.2502268248877554,2.912302419848577,1.0,3.4
4980,70,1.967145325965245,0.2502268248877554,3.676798921567443,1.0,3.4
5040,70,1.967145325965245,0.2502268248877554,3.020252466739998,1.0,3.4
5100,70,1.967145325965245,0.2502268248877554,1.9679000463302216,1.0,3.4
5160,70,1.967145325965245,0.2502268248877554,1.6957275862160506,1.0,3.4
5220,70,1.967145325965245,0.2502268248877554,2.2604471428967825,1.0,3.4
5280,70,1.967145325965245,0.2502268248877554,2.6149427342229785,1.0,3.4
5340,70,1.967145325965245,0.2502268248877554,3.124123673238847,1.0,3.4
5400,70,1.967145325965245,0.2502268248877554,2.878453284763968,1.0,3.4
5460,70,1.967145325965245,0.2502268248877554,1.3313904035239226,1.0,3.4
5520,70,1.967145325965245,0.2502268248877554,-0.19333109917494232,1.0,3.4
5580,70,1.967145325965245,0.2502268248877554,-1.2697452102277371,1.0,3.4
5640,70,1.967145325965245,0.2502268248877554,-2.5609817206014767,1.0,3.4
