TIME,Weight,Load,Velocity,Slope,Eta,Gravity
0,70,26.976777259440162,0.5825298872456608,11.714563654998823,1.0,3.4
60,70,26.976777259440162,0.5825298872456608,12.008214272833925,1.0,3.4
120,70,26.976777259440162,0.5825298872456608,11.837952292679455,1.0,3.4
180,70,26.976777259440162,0.5825298872456608,11.63296456149131,1.0,3.4
240,70,26.976777259440162,0.5825298872456608,10.971077525983278,1.0,3.4
300,70,26.976777259440162,0.5825298872456608,9.1473593479189,1.0,3.4
360,70,26.976777259440162,0.5825298872456608,8.526204633450007,1.0,3.4
420,70,26.976777259440162,0.5825298872456608,9.727509160580823,1.0,3.4
480,70,26.976777259440162,0.5825298872456608,11.260067788729241,1.0,3.4
540,70,26.976777259440162,0.5825298872456608,11.142756813105857,1.0,3.4
600,70,26.976777259440162,0.5825298872456608,11.281404367749493,1.0,3.4
660,70,26.976777259440162,0.5825298872456608,13.102901473049274,1.0,3.4
720,70,26.976777259440162,0.5825298872456608,14.248493055922303,1.0,3.4
780,70,26.976777259440162,0.5825298872456608,14.017472497583496,1.0,3.4
840,70,26.976777259440162,0.5825298872456608,14.302897766337953,1.0,3.4
900,70,26.976777259440162,0.5825298872456608,14.954856768415922,1.0,3.4
960,70,26.976777259440162,0.5825298872456608,14.502697148618372,1.0,3.4
1020,70,26.976777259440162,0.5825298872456608,13.366550135934649,1.0,3.4
1080,70,26.976777259440162,0.5825298872456608,12.942635504770024,1.0,3.4
1140,70,26.976777259440162,0.5825298872456608,12.972701722747594,1.0,3.4
1200,70,26.976777259440162,0.5825298872456608,13.298937103320778,1.0,3.4
1260,70,26.976777259440162,0.5825298872456608,13.12233971363423,1.0,3.4
1320,70,26.976777259440162,0.5825298872456608,12.743939957184146,1.0,3.4
1380,70,26.976777259440162,0.5825298872456608,12.225848212066492,1.0,3.4
1440,70,26.976777259440162,0.5825298872456608,12.233189030493563,1.0,3.4
1500,70,26.976777259440162,0.5825298872456608,12.89372425626876,1.0,3.4
1560,70,26.976777259440162,0.5825298872456608,12.25865905326524,1.0,3.4
1620,70,26.976777259440162,0.5825298872456608,12.639831370293267,1.0,3.4
1680,70,26.976777259440162,0.5825298872456608,13.589027773899556,1.0,3.4
1740,70,26.976777259440162,0.5825298872456608,13.810373681983943,1.0,3.4
1800,70,26.976777259440162,0.5825298872456608,13.179891986162511,1.0,3.4
1860,70,26.976777259440162,0.5825298872456608,13.154609542047528,1.0,3.4
1920,70,26.976777259440162,0.5825298872456608,13.739387761730114,1.0,3.4
1980,70,26.976777259440162,0.5825298872456608,12.812644677549159,1.0,3.4
2040,70,26.976777259440162,0.5825298872456608,12.131374726044056,1.0,3.4
2100,70,26.976777259440162,0.5825298872456608,12.557672786379701,1.0,3.4
2160,70,26.976777259440162,0.5825298872456608,12.721736062060328,1.0,3.4
2220,70,26.976777259440162,0.5825298872456608,13.591175800262086,1.0,3.4
2280,70,26.976777259440162,0.5825298872456608,14.6611042764452,1.0,3.4
2340,70,26.976777259440162,0.5825298872456608,15.201130421722434,1.0,3.4
2400,70,26.976777259440162,0.5825298872456608,16.264625820043037,1.0,3.4
2460,70,26.976777259440162,0.5825298872456608,15.968359724831771,1.0,3.4
2520,70,26.976777259440162,0.5825298872456608,14.150272163690076,1.0,3.4
2580,70,26.976777259440162,0.5825298872456608,13.411577478929521,1.0,3.4
2640,70,26.976777259440162,0.5825298872456608,14.356999736790051,1.0,3.4
2700,70,26.976777259440162,0.5825298872456608,14.257751050359705,1.0,3.4
2760,70,26.976777259440162,0.5825298872456608,13.802909092761357,1.0,3.4
2820,70,26.976777259440162,0.5825298872456608,14.179134355610955,1.0,3.4
2880,70,26.976777259440162,0.5825298872456608,14.063826920708236,1.0,3.4
2940,70,26.976777259440162,0.5825298872456608,14.890352515400938,1.0,3.4
3000,70,26.976777259440162,0.5825298872456608,16.57622408492996,1.0,3.4
3060,70,26.976777259440162,0.5825298872456608,16.618642333514284,1.0,3.4
3120,70,26.976777259440162,0.5825298872456608,15.361219909058075,1.0,3.4
3180,70,26.976777259440162,0.5825298872456608,13.955458494345992,1.0,3.4
3240,70,26.976777259440162,0.5825298872456608,12.443465511882732,1.0,3.4
3300,70,26.976777259440162,0.5825298872456608,11.410451779618654,1.0,3.4
3360,70,26.976777259440162,0.5825298872456608,9.987242789311985,1.0,3.4
3420,70,26.976777259440162,0.5825298872456608,8.39492659537181,1.0,3.4
3480,70,26.976777259440162,0.5825298872456608,8.104784397800596,1.0,3.4
3540,70,26.976777259440162,0.5825298872456608,8.935738478062193,1.0,3.4
3600,70,26.976777259440162,0.5825298872456608,9.282397497941691,1.0,3.4
3660,70,26.976777259440162,0.5825298872456608,8.546269385714993,1.0,3.4
3720,70,26.976777259440162,0.5825298872456608,7.793227435406442,1.0,3.4
3780,70,26.976777259440162,0.5825298872456608,7.939602546286277,1.0,3.4
3840,70,26.976777259440162,0.5825298872456608,8.528607859456153,1.0,3.4
3900,70,26.976777259440162,0.5825298872456608,8.733342779574361,1.0,3.4
3960,70,26.976777259440162,0.5825298872456608,7.90949658852627,1.0,3.4
4020,70,26.976777259440162,0.5825298872456608,7.859053396120044,1.0,3.4
4080,70,26.976777259440162,0.5825298872456608,8.2926847274205,1.0,3.4
4140,70,26.976777259440162,0.5825298872456608,8.406440914499015,1.0,3.4
4200,70,26.976777259440162,0.5825298872456608,8.494551338582507,1.0,3.4
4260,70,26.976777259440162,0.5825298872456608,8.80957368794082,1.0,3.4
4320,70,26.976777259440162,0.5825298872456608,10.197094129394173,1.0,3.4
4380,70,26.976777259440162,0.5825298872456608,11.759749027931221,1.0,3.4
4440,70,26.976777259440162,0.5825298872456608,12.96819941583422,1.0,3.4
4500,70,26.976777259440162,0.5825298872456608,13.637308716868766,1.0,3.4
4560,70,26.976777259440162,0.5825298872456608,14.626002817701199,1.0,3.4
4620,70,26.976777259440162,0.5825298872456608,15.902468458742526,1.0,3.4
4680,70,26.976777259440162,0.5825298872456608,16.49194602515469,1.0,3.4
4740,70,26.976777259440162,0.5825298872456608,16.197025751454515,1.0,3.4
4800,70,26.976777259440162,0.5825298872456608,16.7607503720727,1.0,3.4
4860,70,26.976777259440162,0.5825298872456608,16.752979114916855,1.0,3.4
4920,70,26.976777259440162,0.5825298872456608,15.655476555261714,1.0,3.4
4980,70,26.976777259440162,0.5825298872456608,16.27075475640221,1.0,3.4
5040,70,26.976777259440162,0.5825298872456608,17.443588156707744,1.0,3.4
5100,70,26.976777259440162,0.5825298872456608,17.039546908109834,1.0,3.4
5160,70,26.976777259440162,0.5825298872456608,16.70930671022719,1.0,3.4
5220,70,26.976777259440162,0.5825298872456608,18.16648955437882,1.0,3.4
5280,70,26.976777259440162,0.5825298872456608,18.41083994475865,1.0,3.4
5340,70,26.976777259440162,0.5825298872456608,17.810059150591528,1.0,3.4
5400,70,26.976777259440162,0.5825298872456608,17.91144054541695,1.0,3.4
