TIME,Weight,Load,Velocity,Slope,Eta,Gravity
0,70,29.16017354985043,1.8706482095615928,3.8395129836088713,1.0,3.4
60,70,29.16017354985043,1.8706482095615928,4.321359738230417,1.0,3.4
120,70,29.16017354985043,1.8706482095615928,4.017360556467476,1.0,3.4
180,70,29.16017354985043,1.8706482095615928,2.732942133746581,1.0,3.4
240,70,29.16017354985043,1.8706482095615928,3.1987446599562706,1.0,3.4
300,70,29.16017354985043,1.8706482095615928,3.4800079686172105,1.0,3.4
360,70,29.16017354985043,1.8706482095615928,1.873801531692941,1.0,3.4
420,70,29.16017354985043,1.8706482095615928,1.2623066587268412,1.0,3.4
480,70,29.16017354985043,1.8706482095615928,1.3899571249925553,1.0,3.4
540,70,29.16017354985043,1.8706482095615928,1.595353156255213,1.0,3.4
600,70,29.16017354985043,1.8706482095615928,1.8986046040241624,1.0,3.4
660,70,29.16017354985043,1.8706482095615928,2.0433400834949347,1.0,3.4
720,70,29.16017354985043,1.8706482095615928,2.8972071819486445,1.0,3.4
780,70,29.16017354985043,1.8706482095615928,2.893903298585572,1.0,3.4
840,70,29.16017354985043,1.8706482095615928,2.2946954764919245,1.0,3.4
900,70,29.16017354985043,1.8706482095615928,3.2588856131873296,1.0,3.4
960,70,29.16017354985043,1.8706482095615928,3.6282617958845895,1.0,3.4
1020,70,29.16017354985043,1.8706482095615928,3.883419168073333,1.0,3.4
1080,70,29.16017354985043,1.8706482095615928,5.409504449402798,1.0,3.4
1140,70,29.16017354985043,1.8706482095615928,6.785833718218558,1.0,3.4
1200,70,29.16017354985043,1.8706482095615928,6.614751692632762,1.0,3.4
1260,70,29.16017354985043,1.8706482095615928,6.503101039933627,1.0,3.4
1320,70,29.16017354985043,1.8706482095615928,7.431765585482106,1.0,3.4
1380,70,29.16017354985043,1.8706482095615928,8.377435558093008,1.0,3.4
1440,70,29.16017354985043,1.8706482095615928,8.657238629012754,1.0,3.4
1500,70,29.16017354985043,1.8706482095615928,8.367399316875744,1.0,3.4
1560,70,29.16017354985043,1.8706482095615928,8.391834019620257,1.0,3.4
1620,70,29.16017354985043,1.8706482095615928,7.931190036962274,1.0,3.4
1680,70,29.16017354985043,1.8706482095615928,8.471579481719155,1.0,3.4
1740,70,29.16017354985043,1.8706482095615928,9.554181294501237,1.0,3.4
1800,70,29.16017354985043,1.8706482095615928,9.599985453107141,1.0,3.4
1860,70,29.16017354985043,1.8706482095615928,8.976051732517842,1.0,3.4
1920,70,29.16017354985043,1.8706482095615928,8.4789556668457,1.0,3.4
1980,70,29.16017354985043,1.8706482095615928,9.357473183342751,1.0,3.4
2040,70,29.16017354985043,1.8706482095615928,10.366999764796724,1.0,3.4
2100,70,29.16017354985043,1.8706482095615928,10.264415762043908,1.0,3.4
2160,70,29.16017354985043,1.8706482095615928,9.612426687822285,1.0,3.4
2220,70,29.16017354985043,1.8706482095615928,8.862115832309177,1.0,3.4
2280,70,29.16017354985043,1.8706482095615928,7.734823787973875,1.0,3.4
2340,70,29.16017354985043,1.8706482095615928,6.112114424465764,1.0,3.4
2400,70,29.16017354985043,1.8706482095615928,5.396150305486322,1.0,3.4
2460,70,29.16017354985043,1.8706482095615928,5.631253924531581,1.0,3.4
2520,70,29.16017354985043,1.8706482095615928,5.049166069346827,1.0,3.4
2580,70,29.16017354985043,1.8706482095615928,4.991540284130785,1.0,3.4
2640,70,29.16017354985043,1.8706482095615928,5.493712139655527,1.0,3.4
2700,70,29.16017354985043,1.8706482095615928,4.706911522493311,1.0,3.4
2760,70,29.16017354985043,1.8706482095615928,4.430563836259284,1.0,3.4
2820,70,29.16017354985043,1.8706482095615928,4.1188195729894455,1.0,3.4
2880,70,29.16017354985043,1.8706482095615928,4.319845807802647,1.0,3.4
2940,70,29.16017354985043,1.8706482095615928,4.56955779988212,1.0,3.4
3000,70,29.16017354985043,1.8706482095615928,3.603938872520354,1.0,3.4
3060,70,29.16017354985043,1.8706482095615928,3.6331475110611864,1.0,3.4
3120,70,29.16017354985043,1.8706482095615928,4.835633861785859,1.0,3.4
3180,70,29.16017354985043,1.8706482095615928,4.725590493988064,1.0,3.4
3240,70,29.16017354985043,1.8706482095615928,4.176398297537763,1.0,3.4
3300,70,29.16017354985043,1.8706482095615928,5.171720551240092,1.0,3.4
3360,70,29.16017354985043,1.8706482095615928,5.790250421485026,1.0,3.4
3420,70,29.16017354985043,1.8706482095615928,6.666600154419696,1.0,3.4
3480,70,29.16017354985043,1.8706482095615928,7.674927871255905,1.0,3.4
3540,70,29.16017354985043,1.8706482095615928,7.9244018838618455,1.0,3.4
3600,70,29.16017354985043,1.8706482095615928,8.601992264215017,1.0,3.4
3660,70,29.16017354985043,1.8706482095615928,9.94694958282706,1.0,3.4
3720,70,29.16017354985043,1.8706482095615928,10.334867838694386,1.0,3.4
3780,70,29.16017354985043,1.8706482095615928,8.899068830691448,1.0,3.4
3840,70,29.16017354985043,1.8706482095615928,8.469236153426422,1.0,3.4
3900,70,29.16017354985043,1.8706482095615928,9.236321590967592,1.0,3.4
3960,70,29.16017354985043,1.8706482095615928,10.139760359810428,1.0,3.4
4020,70,29.16017354985043,1.8706482095615928,10.158589379464635,1.0,3.4
4080,70,29.16017354985043,1.8706482095615928,9.785030140266349,1.0,3.4
4140,70,29.16017354985043,1.8706482095615928,11.061302875334473,1.0,3.4
4200,70,29.16017354985043,1.8706482095615928,12.739609700097908,1.0,3.4
4260,70,29.16017354985043,1.8706482095615928,13.638571193286268,1.0,3.4
4320,70,29.16017354985043,1.8706482095615928,12.984643107330086,1.0,3.4
4380,70,29.16017354985043,1.8706482095615928,12.163369932569115,1.0,3.4
4440,70,29.16017354985043,1.8706482095615928,11.508791175470389,1.0,3.4
4500,70,29.16017354985043,1.8706482095615928,11.790322132641094,1.0,3.4
4560,70,29.16017354985043,1.8706482095615928,11.863199936739596,1.0,3.4
4620,70,29.16017354985043,1.8706482095615928,11.33268266855556,1.0,3.4
4680,70,29.16017354985043,1.8706482095615928,11.636226309920023,1.0,3.4
4740,70,29.16017354985043,1.8706482095615928,11.856226644154189,1.0,3.4
4800,70,29.16017354985043,1.8706482095615928,11.637799775243211,1.0,3.4
4860,70,29.16017354985043,1.8706482095615928,12.009801653437105,1.0,3.4
4920,70,29.16017354985043,1.8706482095615928,12.302311121129657,1.0,3.4
