TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
0,70,26.97677725944016,0.5825298872456608,11.714563654998825,1.0,3.4,414.7903950525625,0.0
60,70,26.97677725944016,0.5825298872456608,12.008214272833927,1.0,3.4,420.5965005527752,24887.42370315375
120,70,26.97677725944016,0.5825298872456608,11.837952292679455,1.0,3.4,417.23005430879994,50123.213736320264
180,70,26.97677725944016,0.5825298872456608,11.63296456149131,1.0,3.4,413.1770051366169,75157.01699484827
240,70,26.97677725944016,0.5825298872456608,10.971077525983276,1.0,3.4,400.09007214899185,99947.63730304528
300,70,26.97677725944016,0.5825298872456608,9.1473593479189,1.0,3.4,364.0312338514219,123953.04163198479
360,70,26.97677725944016,0.5825298872456608,8.526204633450007,1.0,3.4,351.74966662452744,145794.9156630701
420,70,26.97677725944016,0.5825298872456608,9.727509160580825,1.0,3.4,375.50204580842336,166899.89566054175
480,70,26.97677725944016,0.5825298872456608,11.260067788729241,1.0,3.4,405.8040323865265,189430.01840904716
540,70,26.97677725944016,0.5825298872456608,11.142756813105855,1.0,3.4,403.4845416058712,213778.26035223875
600,70,26.97677725944016,0.5825298872456608,11.281404367749493,1.0,3.4,406.22590253179817,237987.33284859103
660,70,26.97677725944016,0.5825298872456608,13.102901473049275,1.0,3.4,442.2408254346383,262360.88700049894
720,70,26.97677725944016,0.5825298872456608,14.248493055922305,1.0,3.4,464.89163965513325,288895.33652657724
780,70,26.97677725944016,0.5825298872456608,14.017472497583494,1.0,3.4,460.32386539222875,316788.8349058852
840,70,26.97677725944016,0.5825298872456608,14.302897766337953,1.0,3.4,465.96733801637134,344408.26682941895
900,70,26.97677725944016,0.5825298872456608,14.95485676841592,1.0,3.4,478.8579723892359,372366.3071104012
960,70,26.97677725944016,0.5825298872456608,14.502697148618374,1.0,3.4,469.91780235031285,401097.78545375535
1020,70,26.97677725944016,0.5825298872456608,13.366550135934649,1.0,3.4,447.45372763449706,429292.85359477415
1080,70,26.97677725944016,0.5825298872456608,12.942635504770026,1.0,3.4,439.0720218857706,456140.077252844
1140,70,26.97677725944016,0.5825298872456608,12.972701722747596,1.0,3.4,439.66649580466486,482484.3985659902
1200,70,26.97677725944016,0.5825298872456608,13.298937103320778,1.0,3.4,446.1168722808812,508864.3883142701
1260,70,26.97677725944016,0.5825298872456608,13.122339713634231,1.0,3.4,442.62516133832827,535631.400651123
1320,70,26.97677725944016,0.5825298872456608,12.743939957184146,1.0,3.4,435.14338274238565,562188.9103314227
1380,70,26.97677725944016,0.5825298872456608,12.225848212066493,1.0,3.4,424.8995925092196,588297.5132959659
1440,70,26.97677725944016,0.5825298872456608,12.233189030493564,1.0,3.4,425.04473630819984,613791.488846519
1500,70,26.97677725944016,0.5825298872456608,12.893724256268758,1.0,3.4,438.1049411044015,639294.173025011
1560,70,26.97677725944016,0.5825298872456608,12.25865905326524,1.0,3.4,425.5483335435655,665580.469491275
1620,70,26.97677725944016,0.5825298872456608,12.639831370293267,1.0,3.4,433.0849316367049,691113.369503889
1680,70,26.97677725944016,0.5825298872456608,13.589027773899556,1.0,3.4,451.8525899525315,717098.4654020913
1740,70,26.97677725944016,0.5825298872456608,13.810373681983945,1.0,3.4,456.2290755320716,744209.6207992432
1800,70,26.97677725944016,0.5825298872456608,13.179891986162513,1.0,3.4,443.76309378519215,771583.3653311675
1860,70,26.97677725944016,0.5825298872456608,13.154609542047528,1.0,3.4,443.2632053840812,798209.150958279
1920,70,26.97677725944016,0.5825298872456608,13.739387761730116,1.0,3.4,454.82553092160236,824804.9432813239
1980,70,26.97677725944016,0.5825298872456608,12.812644677549159,1.0,3.4,436.5018231153117,852094.47513662
2040,70,26.97677725944016,0.5825298872456608,12.131374726044054,1.0,3.4,423.03164811031775,878284.5845235387
2100,70,26.97677725944016,0.5825298872456608,12.5576727863797,1.0,3.4,431.4604793897897,903666.4834101577
2160,70,26.97677725944016,0.5825298872456608,12.721736062060328,1.0,3.4,434.70436388877323,929554.112173545
2220,70,26.97677725944016,0.5825298872456608,13.591175800262086,1.0,3.4,451.8950610624854,955636.3740068715
2280,70,26.97677725944016,0.5825298872456608,14.661104276445197,1.0,3.4,473.0498526178341,982750.0776706206
2340,70,26.97677725944016,0.5825298872456608,15.201130421722436,1.0,3.4,483.7273332084369,1011133.0688276907
2400,70,26.97677725944016,0.5825298872456608,16.264625820043033,1.0,3.4,504.7549289518504,1040156.7088201969
2460,70,26.97677725944016,0.5825298872456608,15.968359724831775,1.0,3.4,498.8971098278376,1070442.004557308
2520,70,26.97677725944016,0.5825298872456608,14.150272163690074,1.0,3.4,462.94960096020503,1100375.8311469783
2580,70,26.97677725944016,0.5825298872456608,13.41157747892952,1.0,3.4,448.3440152346045,1128152.8072045906
2640,70,26.97677725944016,0.5825298872456608,14.356999736790053,1.0,3.4,467.03705055615796,1155053.448118667
2700,70,26.97677725944016,0.5825298872456608,14.257751050359705,1.0,3.4,465.0746901551465,1183075.6711520364
2760,70,26.97677725944016,0.5825298872456608,13.802909092761354,1.0,3.4,456.0814845177511,1210980.1525613451
2820,70,26.97677725944016,0.5825298872456608,14.179134355610955,1.0,3.4,463.52026868941147,1238345.0416324101
2880,70,26.97677725944016,0.5825298872456608,14.063826920708234,1.0,3.4,461.2403922262192,1266156.2577537748
2940,70,26.97677725944016,0.5825298872456608,14.890352515400936,1.0,3.4,477.5825843073769,1293830.6812873478
3000,70,26.97677725944016,0.5825298872456608,16.576224084929958,1.0,3.4,510.91589810953366,1322485.6363457905
3060,70,26.97677725944016,0.5825298872456608,16.618642333514284,1.0,3.4,511.75459829082575,1353140.5902323625
3120,70,26.97677725944016,0.5825298872456608,15.361219909058075,1.0,3.4,486.89264734875195,1383845.866129812
3180,70,26.97677725944016,0.5825298872456608,13.955458494345992,1.0,3.4,459.09771491469206,1413059.4249707372
3240,70,26.97677725944016,0.5825298872456608,12.443465511882732,1.0,3.4,429.202355468547,1440605.2878656187
3300,70,26.97677725944016,0.5825298872456608,11.410451779618654,1.0,3.4,408.7774479477948,1466357.4291937316
3360,70,26.97677725944016,0.5825298872456608,9.987242789311985,1.0,3.4,380.6375393465743,1490884.0760705993
3420,70,26.97677725944016,0.5825298872456608,8.394926595371809,1.0,3.4,349.15401692161765,1513722.3284313937
3480,70,26.97677725944016,0.5825298872456608,8.104784397800596,1.0,3.4,343.41728045029174,1534671.5694466908
3540,70,26.97677725944016,0.5825298872456608,8.935738478062193,1.0,3.4,359.84703323405836,1555276.6062737084
3600,70,26.97677725944016,0.5825298872456608,9.282397497941693,1.0,3.4,366.70122907011466,1576867.4282677518
3660,70,26.97677725944016,0.5825298872456608,8.546269385714993,1.0,3.4,352.1463900141972,1598869.5020119587
3720,70,26.97677725944016,0.5825298872456608,7.793227435406443,1.0,3.4,337.257127931893,1619998.2854128105
3780,70,26.97677725944016,0.5825298872456608,7.939602546286277,1.0,3.4,340.15127929666517,1640233.713088724
3840,70,26.97677725944016,0.5825298872456608,8.528607859456153,1.0,3.4,351.79718358136347,1660642.789846524
3900,70,26.97677725944016,0.5825298872456608,8.733342779574361,1.0,3.4,355.8452341339131,1681750.6208614057
3960,70,26.97677725944016,0.5825298872456608,7.909496588526269,1.0,3.4,339.55601963663713,1703101.3349094405
4020,70,26.97677725944016,0.5825298872456608,7.859053396120044,1.0,3.4,338.55864902309213,1723474.6960876386
4080,70,26.97677725944016,0.5825298872456608,8.2926847274205,1.0,3.4,347.13247487195156,1743788.215029024
4140,70,26.97677725944016,0.5825298872456608,8.406440914499015,1.0,3.4,349.3816798228863,1764616.163521341
4200,70,26.97677725944016,0.5825298872456608,8.494551338582507,1.0,3.4,351.1238127755387,1785579.0643107141
4260,70,26.97677725944016,0.5825298872456608,8.809573687940821,1.0,3.4,357.35248346175644,1806646.4930772465
4320,70,26.97677725944016,0.5825298872456608,10.197094129394172,1.0,3.4,384.7867525471486,1828087.6420849517
4380,70,26.97677725944016,0.5825298872456608,11.759749027931221,1.0,3.4,415.6838072450724,1851174.8472377807
4440,70,26.97677725944016,0.5825298872456608,12.968199415834222,1.0,3.4,439.57747549499857,1876115.875672485
4500,70,26.97677725944016,0.5825298872456608,13.637308716868766,1.0,3.4,452.80720823529094,1902490.524202185
