TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
0,70,2.1151763329833084,4.590194923162644,-5.999320840093522,1.0,3.4,1689.2508597851177,0.0
60,70,2.1151763329833084,4.590194923162644,-6.928089900757724,1.0,3.4,1581.6455797426986,101355.05158710705
120,70,2.1151763329833084,4.590194923162644,-8.176740744694033,1.0,3.4,1436.9794518240083,196253.78637166898
180,70,2.1151763329833084,4.590194923162644,-7.943943439692737,1.0,3.4,1463.9508705100166,282472.55348110944
240,70,2.1151763329833084,4.590194923162644,-7.413890510503269,1.0,3.4,1525.361716648612,370309.6057117104
300,70,2.1151763329833084,4.590194923162644,-8.112504025462009,1.0,3.4,1444.4217864739426,461831.30871062714
360,70,2.1151763329833084,4.590194923162644,-8.223293513966956,1.0,3.4,1431.5859433766225,548496.6158990636
420,70,2.1151763329833084,4.590194923162644,-8.130917483409673,1.0,3.4,1442.2884409708197,634391.772501661
480,70,2.1151763329833084,4.590194923162644,-7.621089902612326,1.0,3.4,1501.356019692504,720929.0789599102
540,70,2.1151763329833084,4.590194923162644,-7.269103829514125,1.0,3.4,1542.1364047967156,811010.4401414604
600,70,2.1151763329833084,4.590194923162644,-8.883101812178928,1.0,3.4,1355.141906090715,903538.6244292633
660,70,2.1151763329833084,4.590194923162644,-9.33297650632339,1.0,3.4,1303.020345955203,984847.1387947062
720,70,2.1151763329833084,4.590194923162644,-7.810181855936363,1.0,3.4,1479.44821348646,1063028.3595520183
780,70,2.1151763329833084,4.590194923162644,-7.566127840415435,1.0,3.4,1507.7238115848997,1151795.2523612059
840,70,2.1151763329833084,4.590194923162644,-8.643543066770874,1.0,3.4,1382.8966914060331,1242258.6810563
900,70,2.1151763329833084,4.590194923162644,-9.147722824012174,1.0,3.4,1324.4834579474696,1325232.482540662
960,70,2.1151763329833084,4.590194923162644,-9.586950289251082,1.0,3.4,1273.5954639335919,1404701.49001751
1020,70,2.1151763329833084,4.590194923162644,-9.9350516578326,1.0,3.4,1233.2651527337591,1481117.2178535257
1080,70,2.1151763329833084,4.590194923162644,-10.082799907564873,1.0,3.4,1216.1473433002186,1555113.127017551
1140,70,2.1151763329833084,4.590194923162644,-10.007618261089512,1.0,3.4,1224.8577347911298,1628081.9676155641
1200,70,2.1151763329833084,4.590194923162644,-9.408349732429857,1.0,3.4,1294.287758440836,1701573.431703032
1260,70,2.1151763329833084,4.590194923162644,-8.597897525594734,1.0,3.4,1388.1850902653082,1779230.697209482
1320,70,2.1151763329833084,4.590194923162644,-9.069482749204,1.0,3.4,1333.5481926773843,1862521.8026254005
1380,70,2.1151763329833084,4.590194923162644,-10.837562148190283,1.0,3.4,1128.702136835374,1942534.6941860435
1440,70,2.1151763329833084,4.590194923162644,-12.763043672107699,1.0,3.4,905.619793362966,2010256.822396166
1500,70,2.1151763329833084,4.590194923162644,-14.18415069206765,1.0,3.4,740.9732463045622,2064594.0099979439
1560,70,2.1151763329833084,4.590194923162644,-14.753812206660125,1.0,3.4,674.9734306310356,2109052.4047762174
1620,70,2.1151763329833084,4.590194923162644,-14.63190167468958,1.0,3.4,689.0977350339293,2149550.8106140797
1680,70,2.1151763329833084,4.590194923162644,-14.37657232714534,1.0,3.4,718.6796699940554,2190896.6747161155
1740,70,2.1151763329833084,4.590194923162644,-13.692897947476473,1.0,3.4,797.8887825688054,2234017.4549157587
1800,70,2.1151763329833084,4.590194923162644,-12.889226102212868,1.0,3.4,891.0005555965944,2281890.781869887
1860,70,2.1151763329833084,4.590194923162644,-12.96413369795846,1.0,3.4,882.3219150616218,2335350.8152056825
1920,70,2.1151763329833084,4.590194923162644,-12.920757059703831,1.0,3.4,887.3474434780723,2388290.13010938
1980,70,2.1151763329833084,4.590194923162644,-12.4182322765398,1.0,3.4,945.5689350315814,2441530.9767180644
2040,70,2.1151763329833084,4.590194923162644,-12.663212527565591,1.0,3.4,917.1860251856824,2498265.1128199594
2100,70,2.1151763329833084,4.590194923162644,-13.606132918354163,1.0,3.4,807.9412010353703,2553296.2743311003
2160,70,2.1151763329833084,4.590194923162644,-13.730288551382134,1.0,3.4,793.556783824848,2601772.7463932224
2220,70,2.1151763329833084,4.590194923162644,-13.596355199294456,1.0,3.4,809.0740275281513,2649386.1534227133
2280,70,2.1151763329833084,4.590194923162644,-13.44749619215322,1.0,3.4,826.3205270388197,2697930.595074402
2340,70,2.1151763329833084,4.590194923162644,-13.866515099115976,1.0,3.4,777.7738551734253,2747509.826696731
2400,70,2.1151763329833084,4.590194923162644,-14.591189659475498,1.0,3.4,693.814545685513,2794176.2580071366
2460,70,2.1151763329833084,4.590194923162644,-15.031050718094287,1.0,3.4,642.8531448410653,2835805.1307482673
2520,70,2.1151763329833084,4.590194923162644,-15.98487054278378,1.0,3.4,532.3455346151987,2874376.3194387313
2580,70,2.1151763329833084,4.590194923162644,-16.989843598563688,1.0,3.4,415.91141586349664,2906317.051515643
2640,70,2.1151763329833084,4.590194923162644,-18.48105612713664,1.0,3.4,243.14258824438673,2931271.7364674527
2700,70,2.1151763329833084,4.590194923162644,-19.72988020903712,1.0,3.4,98.45638933018402,2945860.291762116
2760,70,2.1151763329833084,4.590194923162644,-20.0,1.0,3.4,67.16086390562498,2951767.675121927
2820,70,2.1151763329833084,4.590194923162644,-19.999999999999996,1.0,3.4,67.16086390562549,2955797.3269562647
2880,70,2.1151763329833084,4.590194923162644,-20.00000000000001,1.0,3.4,67.16086390562344,2959826.978790602
2940,70,2.1151763329833084,4.590194923162644,-19.090237128936568,1.0,3.4,172.56412577027677,2963856.6306249397
3000,70,2.1151763329833084,4.590194923162644,-18.436156490808386,1.0,3.4,248.3445680965679,2974210.4781711563
3060,70,2.1151763329833084,4.590194923162644,-17.75466583821005,1.0,3.4,327.30067852803705,2989111.1522569503
3120,70,2.1151763329833084,4.590194923162644,-16.232963959070286,1.0,3.4,503.60193982200195,3008749.1929686326
3180,70,2.1151763329833084,4.590194923162644,-16.552567468827036,1.0,3.4,466.57333214495407,3038965.309357953
3240,70,2.1151763329833084,4.590194923162644,-18.283275708643156,1.0,3.4,266.05702221969403,3066959.70928665
3300,70,2.1151763329833084,4.590194923162644,-18.542175905373426,1.0,3.4,236.0613759906144,3082923.130619832
3360,70,2.1151763329833084,4.590194923162644,-18.18685273693108,1.0,3.4,277.2283901226906,3097086.8131792685
3420,70,2.1151763329833084,4.590194923162644,-19.19960255410584,1.0,3.4,159.8932717326954,3113720.51658663
3480,70,2.1151763329833084,4.590194923162644,-19.896111574863163,1.0,3.4,79.19716394346287,3123314.112890592
3540,70,2.1151763329833084,4.590194923162644,-19.896111574863145,1.0,3.4,79.19716394346491,3128065.9427271998
3600,70,2.1151763329833084,4.590194923162644,-19.793332376706005,1.0,3.4,91.10495121657358,3132817.7725638077
3660,70,2.1151763329833084,4.590194923162644,-19.557032188272483,1.0,3.4,118.48220679858174,3138284.069636802
3720,70,2.1151763329833084,4.590194923162644,-18.830924923862604,1.0,3.4,202.60750644172853,3145393.0020447173
3780,70,2.1151763329833084,4.590194923162644,-17.176454864286455,1.0,3.4,394.2910170392633,3157549.452431221
3840,70,2.1151763329833084,4.590194923162644,-15.633246769749407,1.0,3.4,573.083944376477,3181206.9134535766
3900,70,2.1151763329833084,4.590194923162644,-14.578611544506119,1.0,3.4,695.2718203095385,3215591.9501161654
3960,70,2.1151763329833084,4.590194923162644,-13.594619843782574,1.0,3.4,809.2750822614945,3257308.259334738
4020,70,2.1151763329833084,4.590194923162644,-13.294336148844554,1.0,3.4,844.0653357857346,3305864.7642704276
