TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
0,70,1.9671453259652452,0.2502268248877554,2.019084766984732,1.0,3.4,124.59880252833865,0.0
60,70,1.9671453259652452,0.2502268248877554,2.5174089950912415,1.0,3.4,127.7396597060237,7475.928151700319
120,70,1.9671453259652452,0.2502268248877554,2.112369651874961,1.0,3.4,125.18676210114589,15140.307734061742
180,70,1.9671453259652452,0.2502268248877554,1.8475800817986472,1.0,3.4,123.51783617934107,22651.513460130496
240,70,1.9671453259652452,0.2502268248877554,2.7821172916058363,1.0,3.4,129.40807337368696,30062.58363089096
300,70,1.9671453259652452,0.2502268248877554,3.8534135234429288,1.0,3.4,136.16028061028413,37827.06803331218
360,70,1.9671453259652452,0.2502268248877554,5.624929456886252,1.0,3.4,147.32585960707667,45996.684869929224
420,70,1.9671453259652452,0.2502268248877554,6.055681270659085,1.0,3.4,150.0408187637486,54836.236446353825
480,70,1.9671453259652452,0.2502268248877554,6.077600787113915,1.0,3.4,150.17897393804174,63838.68557217874
540,70,1.9671453259652452,0.2502268248877554,5.677205433222048,1.0,3.4,147.65534664831216,72849.42400846124
600,70,1.9671453259652452,0.2502268248877554,3.734800586964399,1.0,3.4,135.41268241639247,81708.74480735997
660,70,1.9671453259652452,0.2502268248877554,2.225752208122848,1.0,3.4,125.90139405265386,89833.50575234351
720,70,1.9671453259652452,0.2502268248877554,1.87763951211844,1.0,3.4,123.70729591690147,97387.58939550274
780,70,1.9671453259652452,0.2502268248877554,2.7941473939403307,1.0,3.4,129.48389716698145,104810.02715051683
840,70,1.9671453259652452,0.2502268248877554,3.1462749310632283,1.0,3.4,131.70330019828785,112579.06098053572
900,70,1.9671453259652452,0.2502268248877554,1.9088835383678484,1.0,3.4,123.90422197140641,120481.258992433
960,70,1.9671453259652452,0.2502268248877554,0.3484981530277264,1.0,3.4,114.06936474176182,127915.51231071739
1020,70,1.9671453259652452,0.2502268248877554,0.4380027029493696,1.0,3.4,114.63349747342738,134759.67419522308
1080,70,1.9671453259652452,0.2502268248877554,1.3435346472857583,1.0,3.4,120.3409191611085,141637.68404362872
1140,70,1.9671453259652452,0.2502268248877554,1.6704558832753,1.0,3.4,122.40145094479684,148858.13919329524
1200,70,1.9671453259652452,0.2502268248877554,2.3758132328301422,1.0,3.4,126.84720447076971,156202.22624998304
1260,70,1.9671453259652452,0.2502268248877554,3.1593953801660626,1.0,3.4,131.78599627127565,163813.05851822923
1320,70,1.9671453259652452,0.2502268248877554,2.7841283134620687,1.0,3.4,129.42074851985763,171720.21829450576
1380,70,1.9671453259652452,0.2502268248877554,2.723818641377918,1.0,3.4,129.04062639099968,179485.46320569722
1440,70,1.9671453259652452,0.2502268248877554,2.612738584293839,1.0,3.4,128.3405067200861,187227.9007891572
1500,70,1.9671453259652452,0.2502268248877554,1.4944530529681166,1.0,3.4,121.29213351312453,194928.33119236236
1560,70,1.9671453259652452,0.2502268248877554,0.4350239330647077,1.0,3.4,114.614722767633,202205.85920314983
1620,70,1.9671453259652452,0.2502268248877554,0.5120968943885945,1.0,3.4,115.10050120288868,209082.7425692078
1680,70,1.9671453259652452,0.2502268248877554,1.6274889333804543,1.0,3.4,122.13063719469433,215988.7726413811
1740,70,1.9671453259652452,0.2502268248877554,2.3569727669420093,1.0,3.4,126.72845605522403,223316.61087306277
1800,70,1.9671453259652452,0.2502268248877554,1.7988867939945026,1.0,3.4,123.21093024565639,230920.31823637622
1860,70,1.9671453259652452,0.2502268248877554,0.22517652473285776,1.0,3.4,113.29208842335862,238312.9740511156
1920,70,1.9671453259652452,0.2502268248877554,0.2692624456342658,1.0,3.4,113.56995486710785,245110.4993565171
1980,70,1.9671453259652452,0.2502268248877554,0.6074614966043016,1.0,3.4,115.70156889832143,251924.69664854358
2040,70,1.9671453259652452,0.2502268248877554,-0.700073769479225,1.0,3.4,107.46038515905317,258866.79078244287
2100,70,1.9671453259652452,0.2502268248877554,-1.0116243124126114,1.0,3.4,105.49673237278958,265314.41389198607
2160,70,1.9671453259652452,0.2502268248877554,-0.019981544117214617,1.0,3.4,111.74689668515845,271644.21783435345
2220,70,1.9671453259652452,0.2502268248877554,-0.03639513035749972,1.0,3.4,111.6434445003224,278349.03163546295
2280,70,1.9671453259652452,0.2502268248877554,-1.3214328446858359,1.0,3.4,103.5440591985476,285047.6383054823
2340,70,1.9671453259652452,0.2502268248877554,-2.7629760885387737,1.0,3.4,94.45824480496937,291260.28185739514
2400,70,1.9671453259652452,0.2502268248877554,-4.2286837308761465,1.0,3.4,85.22012610800083,296927.7765456933
2460,70,1.9671453259652452,0.2502268248877554,-4.927432896436841,1.0,3.4,80.81602289914849,302040.9841121733
2520,70,1.9671453259652452,0.2502268248877554,-4.147869900452516,1.0,3.4,85.72948263739684,306889.9454861222
2580,70,1.9671453259652452,0.2502268248877554,-4.5470227843159785,1.0,3.4,83.2136864357153,312033.71444436605
2640,70,1.9671453259652452,0.2502268248877554,-5.0322957572594715,1.0,3.4,80.15508921278365,317026.53563050897
2700,70,1.9671453259652452,0.2502268248877554,-5.462909263870231,1.0,3.4,77.44100178383076,321835.84098327596
2760,70,1.9671453259652452,0.2502268248877554,-5.475036951049874,1.0,3.4,77.364562929008,326482.3010903058
