TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
0,70,18.601822986387862,2.3184388787653782,-1.1415924861040794,1.0,3.4,749.8108202938125,0.0
60,70,18.601822986387862,2.3184388787653782,-0.738101558233818,1.0,3.4,778.8203125424394,44988.64921762875
120,70,18.601822986387862,2.3184388787653782,0.5420520499890618,1.0,3.4,870.8585805917627,91717.86797017511
180,70,18.601822986387862,2.3184388787653782,1.2823882272436826,1.0,3.4,924.0859894676114,143969.38280568086
240,70,18.601822986387862,2.3184388787653782,0.4963029942304772,1.0,3.4,867.5693941770502,199414.54217373754
300,70,18.601822986387862,2.3184388787653782,-1.1186488579392475,1.0,3.4,751.4603815538791,251468.70582436054
360,70,18.601822986387862,2.3184388787653782,-2.78131509004622,1.0,3.4,631.9208830403717,296556.3287175933
420,70,18.601822986387862,2.3184388787653782,-3.9557795506908886,1.0,3.4,547.4812703650792,334471.5817000156
480,70,18.601822986387862,2.3184388787653782,-4.2306024839334615,1.0,3.4,527.7225268569507,367320.45792192034
540,70,18.601822986387862,2.3184388787653782,-3.873214239589697,1.0,3.4,553.4174081737729,398983.80953333736
600,70,18.601822986387862,2.3184388787653782,-4.005651318641756,1.0,3.4,543.8956763259955,432188.85402376374
660,70,18.601822986387862,2.3184388787653782,-4.005118175389768,1.0,3.4,543.9340073366023,464822.5946033235
720,70,18.601822986387862,2.3184388787653782,-4.511492129448712,1.0,3.4,507.52760937193034,497458.63504351967
780,70,18.601822986387862,2.3184388787653782,-5.304730171347494,1.0,3.4,450.49675381034575,527910.2916058354
840,70,18.601822986387862,2.3184388787653782,-5.525708737508795,1.0,3.4,434.60921939660994,554940.0968344562
900,70,18.601822986387862,2.3184388787653782,-5.804998217335553,1.0,3.4,414.52934785421314,581016.6499982527
960,70,18.601822986387862,2.3184388787653782,-6.2538088651117025,1.0,3.4,382.2615368367873,605888.4108695055
1020,70,18.601822986387862,2.3184388787653782,-7.488062885750399,1.0,3.4,293.5232778787877,628824.1030797127
1080,70,18.601822986387862,2.3184388787653782,-8.826480154359382,1.0,3.4,197.29607003528196,646435.49975244
1140,70,18.601822986387862,2.3184388787653782,-9.36302320528771,1.0,3.4,158.72062656963698,658273.2639545569
1200,70,18.601822986387862,2.3184388787653782,-9.871911050860213,1.0,3.4,122.1334891847224,667796.5015487351
1260,70,18.601822986387862,2.3184388787653782,-9.961525998485417,1.0,3.4,115.69050881285548,675124.5108998184
1320,70,18.601822986387862,2.3184388787653782,-9.784644138716967,1.0,3.4,128.40765456619306,682065.9414285898
1380,70,18.601822986387862,2.3184388787653782,-9.031127796473909,1.0,3.4,182.58266812818877,689770.4007025614
1440,70,18.601822986387862,2.3184388787653782,-7.214095020895394,1.0,3.4,313.22054516019637,700725.3607902527
1500,70,18.601822986387862,2.3184388787653782,-6.392148444286821,1.0,3.4,372.31543725298377,719518.5934998645
1560,70,18.601822986387862,2.3184388787653782,-6.136676038593173,1.0,3.4,390.68295002910975,741857.5197350435
1620,70,18.601822986387862,2.3184388787653782,-6.5769082244488715,1.0,3.4,359.0318984166598,765298.49673679
1680,70,18.601822986387862,2.3184388787653782,-7.593204379683017,1.0,3.4,285.96399675852416,786840.4106417897
1740,70,18.601822986387862,2.3184388787653782,-8.77428936512834,1.0,3.4,201.04839305190876,803998.2504473011
1800,70,18.601822986387862,2.3184388787653782,-10.481898488302996,1.0,3.4,78.27766835708293,816061.1540304156
1860,70,18.601822986387862,2.3184388787653782,-11.785003808292169,1.0,3.4,-15.410742133091262,820757.8141318406
1920,70,18.601822986387862,2.3184388787653782,-12.741910865400335,1.0,3.4,-84.20878922266915,819833.1696038551
1980,70,18.601822986387862,2.3184388787653782,-13.623484667186956,1.0,3.4,-147.5906563305822,814780.6422504949
2040,70,18.601822986387862,2.3184388787653782,-13.929277215496324,1.0,3.4,-169.57599961126397,805925.20287066
2100,70,18.601822986387862,2.3184388787653782,-13.610405661230136,1.0,3.4,-146.65032460137394,795750.6428939842
2160,70,18.601822986387862,2.3184388787653782,-13.812916563535113,1.0,3.4,-161.21010288855166,786951.6234179018
2220,70,18.601822986387862,2.3184388787653782,-13.521138447763867,1.0,3.4,-140.23234501810333,777279.0172445887
2280,70,18.601822986387862,2.3184388787653782,-12.663228475623354,1.0,3.4,-78.55181896961624,768865.0765435025
2340,70,18.601822986387862,2.3184388787653782,-11.958076180085685,1.0,3.4,-27.853999914613993,764151.9674053255
