TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
0,0.0,500.0,70,7.811428708586757,1.9981650956012502,-12.64033024732649,1.0,1.6
60,119.88990573607501,484.8455199817517,70,7.811428708586757,1.9981650956012502,-12.65512865452898,1.0,1.6
120,239.77981147215002,469.6555563706124,70,7.811428708586757,1.9981650956012502,-11.697698149438803,1.0,1.6
180,359.66971720822505,456.79680141244614,70,7.811428708586757,1.9981650956012502,-11.498933461807368,1.0,1.6
240,479.55962294430003,442.0834353945827,70,7.811428708586757,1.9981650956012502,-11.868608651502559,1.0,1.6
300,599.449528680375,428.338273963506,70,7.811428708586757,1.9981650956012502,-12.30609302291968,1.0,1.6
360,719.3394344164501,412.57590874463847,70,7.811428708586757,1.9981650956012502,-12.207619151121474,1.0,1.6
420,839.2293401525251,399.06686777770886,70,7.811428708586757,1.9981650956012502,-12.048429989448888,1.0,1.6
480,959.1192458886001,383.68620603058395,70,7.811428708586757,1.9981650956012502,-13.146579897496252,1.0,1.6
540,1079.009151624675,367.5440232844568,70,7.811428708586757,1.9981650956012502,-13.088271623078237,1.0,1.6
600,1198.89905736075,352.30317300780405,70,7.811428708586757,1.9981650956012502,-13.264057925624329,1.0,1.6
660,1318.788963096825,335.739490196838,70,7.811428708586757,1.9981650956012502,-13.654200133573262,1.0,1.6
720,1438.6788688329002,319.563157669492,70,7.811428708586757,1.9981650956012502,-12.652904177115358,1.0,1.6
780,1558.5687745689752,305.400380415199,70,7.811428708586757,1.9981650956012502,-11.840737210505175,1.0,1.6
840,1678.4586803050502,291.17146030923,70,7.811428708586757,1.9981650956012502,-10.993695962252604,1.0,1.6
900,1798.3485860411251,279.0397169630883,70,7.811428708586757,1.9981650956012502,-10.508444004324854,1.0,1.6
960,1918.2384917772001,265.9743330870034,70,7.811428708586757,1.9981650956012502,-10.665535423046368,1.0,1.6
1020,2038.128397513275,253.46591623321237,70,7.811428708586757,1.9981650956012502,-10.828251897203343,1.0,1.6
1080,2158.01830324935,240.01037110215972,70,7.811428708586757,1.9981650956012502,-11.56265607792609,1.0,1.6
1140,2277.908208985425,225.7410012883881,70,7.811428708586757,1.9981650956012502,-11.473671219561464,1.0,1.6
1200,2397.7981147215,212.49882388296092,70,7.811428708586757,1.9981650956012502,-11.127101629628697,1.0,1.6
1260,2517.688020457575,199.0604579785499,70,7.811428708586757,1.9981650956012502,-11.274310197658837,1.0,1.6
1320,2637.57792619365,185.4653041462292,70,7.811428708586757,1.9981650956012502,-11.898397661048747,1.0,1.6
1380,2757.467831929725,170.5305024986805,70,7.811428708586757,1.9981650956012502,-12.62178458712637,1.0,1.6
1440,2877.3577376658004,155.20081285879664,70,7.811428708586757,1.9981650956012502,-12.889545903852408,1.0,1.6
1500,2997.2476434018754,139.62397363080692,70,7.811428708586757,1.9981650956012502,-12.642804507164762,1.0,1.6
1560,3117.1375491379504,124.8859200467245,70,7.811428708586757,1.9981650956012502,-13.104696347241074,1.0,1.6
1620,3237.0274548740254,108.20155743539455,70,7.811428708586757,1.9981650956012502,-13.918682735051501,1.0,1.6
1680,3356.9173606101003,91.51172882521132,70,7.811428708586757,1.9981650956012502,-14.918616767462911,1.0,1.6
1740,3476.8072663461753,72.42972627611942,70,7.811428708586757,1.9981650956012502,-16.38911156386917,1.0,1.6
1800,3596.6971720822503,52.21394801540549,70,7.811428708586757,1.9981650956012502,-17.709381810855618,1.0,1.6
1860,3716.5870778183253,29.96620395716661,70,7.811428708586757,1.9981650956012502,-18.574838017829663,1.0,1.6
1920,3836.4769835544002,7.675236434996286,70,7.811428708586757,1.9981650956012502,-17.623357474475966,1.0,1.6
1980,3956.3668892904752,-12.291049370194916,70,7.811428708586757,1.9981650956012502,-16.266544971986367,1.0,1.6
2040,4076.25679502655,-31.328654431865115,70,7.811428708586757,1.9981650956012502,-15.688872486226527,1.0,1.6
2100,4196.146700762625,-49.90979823977489,70,7.811428708586757,1.9981650956012502,-15.471255512356045,1.0,1.6
2160,4316.0366064987,-68.42560173176705,70,7.811428708586757,1.9981650956012502,-14.963094204773938,1.0,1.6
