TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
0,0.0,500.0,70,7.832412226682786,1.5114694384673844,-16.840893196672017,1.0,1.6
60,90.68816630804307,484.7273027700422,70,7.832412226682786,1.5114694384673844,-16.99863418518625,1.0,1.6
120,181.37633261608613,469.16850072008486,70,7.832412226682786,1.5114694384673844,-17.338741124207765,1.0,1.6
180,272.0644989241292,453.278929997157,70,7.832412226682786,1.5114694384673844,-16.897486890030656,1.0,1.6
240,362.75266523217226,438.5204586946633,70,7.832412226682786,1.5114694384673844,-16.468928188155665,1.0,1.6
300,453.4408315402153,423.4081920283034,70,7.832412226682786,1.5114694384673844,-16.11173355975194,1.0,1.6
360,544.1289978482585,409.29758724311006,70,7.832412226682786,1.5114694384673844,-15.615094821352773,1.0,1.6
420,634.8171641563015,395.08610570680935,70,7.832412226682786,1.5114694384673844,-14.843310990530046,1.0,1.6
480,725.5053304643445,382.3753341296862,70,7.832412226682786,1.5114694384673844,-14.856824435237023,1.0,1.6
540,816.1934967723876,368.1393424029659,70,7.832412226682786,1.5114694384673844,-16.272451260653916,1.0,1.6
600,906.8816630804306,352.8609588063721,70,7.832412226682786,1.5114694384673844,-16.380848111313465,1.0,1.6
660,997.5698293884737,338.4283608472541,70,7.832412226682786,1.5114694384673844,-16.220089488705394,1.0,1.6
720,1088.257995696517,323.44155534471093,70,7.832412226682786,1.5114694384673844,-16.7216406790455,1.0,1.6
780,1178.94616200456,308.0992622303618,70,7.832412226682786,1.5114694384673844,-17.773390722521174,1.0,1.6
840,1269.634328312603,291.20483107067435,70,7.832412226682786,1.5114694384673844,-18.62808528689827,1.0,1.6
900,1360.322494620646,274.312324300389,70,7.832412226682786,1.5114694384673844,-18.961102817897583,1.0,1.6
960,1451.010660928689,256.81387815600635,70,7.832412226682786,1.5114694384673844,-18.423463892646215,1.0,1.6
1020,1541.698827236732,240.89652115105847,70,7.832412226682786,1.5114694384673844,-18.102561672509673,1.0,1.6
1080,1632.3869935447751,223.9801156848431,70,7.832412226682786,1.5114694384673844,-18.164002048751065,1.0,1.6
1140,1723.0751598528182,207.95132037872304,70,7.832412226682786,1.5114694384673844,-17.12206436667467,1.0,1.6
1200,1813.7633261608612,192.9247432684029,70,7.832412226682786,1.5114694384673844,-15.959077203434436,1.0,1.6
1260,1904.4514924689045,179.0053314277638,70,7.832412226682786,1.5114694384673844,-15.447239822926374,1.0,1.6
1320,1995.1396587769475,164.90710618716741,70,7.832412226682786,1.5114694384673844,-15.901286714670954,1.0,1.6
1380,2085.8278250849903,150.16416074592473,70,7.832412226682786,1.5114694384673844,-17.055905453908863,1.0,1.6
1440,2176.515991393034,133.97173038040046,70,7.832412226682786,1.5114694384673844,-17.113857658823807,1.0,1.6
1500,2267.204157701077,119.12367335521286,70,7.832412226682786,1.5114694384673844,-16.188217184624577,1.0,1.6
1560,2357.89232400912,104.61013573500138,70,7.832412226682786,1.5114694384673844,-16.649534561090277,1.0,1.6
1620,2448.580490317163,88.92535817065955,70,7.832412226682786,1.5114694384673844,-17.309278080418004,1.0,1.6
1680,2539.268656625206,73.21520195041914,70,7.832412226682786,1.5114694384673844,-17.536607934057642,1.0,1.6
1740,2629.956822933249,57.11810183460422,70,7.832412226682786,1.5114694384673844,-17.28808678607411,1.0,1.6
1800,2720.644989241292,41.85870415835174,70,7.832412226682786,1.5114694384673844,-16.137600629971534,1.0,1.6
1860,2811.333155549335,27.848313639731447,70,7.832412226682786,1.5114694384673844,-14.72870922832161,1.0,1.6
1920,2902.021321857378,15.144311518334973,70,7.832412226682786,1.5114694384673844,-14.965304150919899,1.0,1.6
1980,2992.709488165421,0.7047938059500378,70,7.832412226682786,1.5114694384673844,-16.491732958278384,1.0,1.6
2040,3083.397654473464,-14.767788906228722,70,7.832412226682786,1.5114694384673844,-17.86909905916481,1.0,1.6
2100,3174.085820781507,-31.705522739098633,70,7.832412226682786,1.5114694384673844,-18.39485425038042,1.0,1.6
2160,3264.7739870895502,-48.13170093564296,70,7.832412226682786,1.5114694384673844,-17.9250824993225,1.0,1.6
2220,3355.4621533975933,-64.21737999477764,70,7.832412226682786,1.5114694384673844,-17.575979055414777,1.0,1.6
2280,3446.1503197056363,-80.01036716772569,70,7.832412226682786,1.5114694384673844,-18.409395304540688,1.0,1.6
2340,3536.8384860136794,-97.6076660549515,70,7.832412226682786,1.5114694384673844,-19.702092127131873,1.0,1.6
2400,3627.5266523217224,-115.74529931656011,70,7.832412226682786,1.5114694384673844,-19.256470902846097,1.0,1.6
2460,3718.214818629766,-132.53434676981755,70,7.832412226682786,1.5114694384673844,-18.0330710148363,1.0,1.6
2520,3808.902984937809,-148.45302218132468,70,7.832412226682786,1.5114694384673844,-17.83353198991595,1.0,1.6
2580,3899.591151245852,-164.88015306904362,70,7.832412226682786,1.5114694384673844,-18.891513322440442,1.0,1.6
2640,3990.279317553895,-182.71775622124647,70,7.832412226682786,1.5114694384673844,-18.77044702724214,1.0,1.6
2700,4080.967483861938,-198.92530150270056,70,7.832412226682786,1.5114694384673844,-17.93414136153211,1.0,1.6
2760,4171.655650169981,-215.24604410897794,70,7.832412226682786,1.5114694384673844,-17.157070511078338,1.0,1.6
2820,4262.343816478024,-230.04416678005035,70,7.832412226682786,1.5114694384673844,-15.475043530672366,1.0,1.6
2880,4353.031982786068,-243.3141105356545,70,7.832412226682786,1.5114694384673844,-14.142907255646488,1.0,1.6
2940,4443.720149094111,-255.69605328563642,70,7.832412226682786,1.5114694384673844,-14.324168468269033,1.0,1.6
3000,4534.408315402154,-269.29476198115066,70,7.832412226682786,1.5114694384673844,-15.28473022688425,1.0,1.6
3060,4625.096481710197,-283.41893642142145,70,7.832412226682786,1.5114694384673844,-16.295489762822854,1.0,1.6
3120,4715.78464801824,-298.8509236947885,70,7.832412226682786,1.5114694384673844,-17.92018440951204,1.0,1.6
